time,x,y,z,temp,hr,ss
9638.984375,-6.0,-64.0,5.0,32.49,69.97,W
9639.984375,-8.0,-64.0,8.0,32.53,69.62,W
9640.984375,-8.0,-64.0,8.0,32.5,69.22,W
9641.984375,-8.0,-65.0,9.0,32.49,68.87,W
9642.984375,-9.0,-64.0,9.0,32.49,68.58,W
9643.984375,-9.0,-64.0,10.0,32.49,68.27,W
9644.984375,-9.0,-64.0,9.0,32.5,67.9,W
9645.984375,-9.0,-64.0,10.0,32.5,67.57,W
9646.984375,-8.0,-64.0,9.0,32.53,67.25,W
9647.984375,-9.0,-63.0,12.0,32.49,66.95,W
9648.984375,-10.0,-64.0,9.0,32.49,66.7,W
9649.984375,-8.0,-64.0,9.0,32.5,66.4,W
9650.984375,-10.0,-64.0,11.0,32.49,66.1,W
9651.984375,-10.0,-64.0,9.0,32.5,65.87,W
9652.984375,-9.0,-64.0,11.0,32.5,65.65,W
9653.984375,-11.0,-63.0,12.0,32.5,65.45,W
9654.984375,-10.0,-63.0,13.0,32.5,65.23,W
9655.984375,-7.0,-64.0,13.0,32.49,65.0,W
9656.984375,-11.0,-63.0,13.0,32.5,64.82,W
9657.984375,-10.0,-63.0,12.0,32.53,64.58,W
9658.984375,-8.0,-64.0,12.0,32.53,64.37,W
9659.984375,-10.0,-63.0,11.0,32.53,64.13,W
9660.984375,-9.0,-63.0,12.0,32.5,63.87,W
9661.984375,-10.0,-63.0,12.0,32.49,63.65,W
9662.984375,-12.0,-63.0,12.0,32.47,63.42,W
9663.984375,-12.0,-63.0,13.0,32.5,63.45,W
9664.984375,-11.0,-63.0,11.0,32.53,63.47,W
9665.984375,-13.0,-62.0,13.0,32.53,63.5,W
9666.984375,-12.0,-63.0,11.0,32.5,63.57,W
9667.984375,-10.0,-63.0,12.0,32.5,63.6,W
9668.984375,-11.0,-63.0,14.0,32.49,63.65,W
9669.984375,-14.0,-63.0,12.0,32.5,63.75,W
9670.984375,-14.0,-63.0,12.0,32.49,63.77,W
9671.984375,-14.0,-63.0,11.0,32.5,63.82,W
9672.984375,-14.0,-63.0,12.0,32.5,63.88,W
9673.984375,-13.0,-63.0,13.0,32.5,63.95,W
9674.984375,-14.0,-62.0,13.0,32.55,64.02,W
9675.984375,-12.0,-63.0,12.0,32.5,64.12,W
9676.984375,-12.0,-62.0,12.0,32.5,64.22,W
9677.984375,-10.0,-63.0,12.0,32.5,64.3,W
9678.984375,-12.0,-63.0,12.0,32.5,64.48,W
9679.984375,-14.0,-63.0,12.0,32.5,64.73,W
9680.984375,-11.0,-63.0,15.0,32.53,65.03,W
9681.984375,-12.0,-63.0,12.0,32.5,65.33,W
9682.984375,-12.0,-63.0,15.0,32.49,65.62,W
9683.984375,-14.0,-63.0,13.0,32.49,65.73,W
9684.984375,-15.0,-62.0,12.0,32.49,65.6,W
9685.984375,-13.0,-63.0,13.0,32.5,65.47,W
9686.984375,-13.0,-62.0,13.0,32.5,65.52,W
9687.984375,-13.0,-63.0,13.0,32.49,65.68,W
9688.984375,-13.0,-63.0,14.0,32.49,65.8,W
9689.984375,-14.0,-62.0,12.0,32.5,65.9,W
9690.984375,-16.0,-62.0,12.0,32.47,65.93,W
9691.984375,-15.0,-63.0,12.0,32.5,65.98,W
9692.984375,-15.0,-62.0,12.0,32.5,66.13,W
9693.984375,-12.0,-62.0,15.0,32.5,66.33,W
9694.984375,-13.0,-62.0,14.0,32.53,66.53,W
9695.984375,-15.0,-61.0,14.0,32.5,66.77,W
9696.984375,-14.0,-62.0,13.0,32.53,66.98,W
9697.984375,-15.0,-62.0,12.0,32.5,67.07,W
9698.984375,-14.0,-63.0,13.0,32.53,67.18,W
9699.984375,-14.0,-62.0,14.0,32.5,67.33,W
9700.984375,-13.0,-62.0,12.0,32.5,67.52,W
9701.984375,-12.0,-63.0,14.0,32.5,67.67,W
9702.984375,-15.0,-63.0,13.0,32.53,67.77,W
9703.984375,-14.0,-62.0,15.0,32.5,67.9,W
9704.984375,-13.0,-62.0,16.0,32.5,68.08,W
9705.984375,-10.0,-62.0,16.0,32.5,68.27,W
9706.984375,-13.0,-63.0,13.0,32.53,68.45,W
9707.984375,-12.0,-63.0,15.0,32.5,68.6,W
9708.984375,-13.0,-62.0,16.0,32.5,68.8,W
9709.984375,-15.0,-62.0,13.0,32.53,69.05,W
9710.984375,-11.0,-62.0,16.0,32.53,69.38,W
9711.984375,-14.0,-62.0,13.0,32.53,69.57,W
9712.984375,-11.0,-63.0,14.0,32.53,69.82,W
9713.984375,-12.0,-63.0,14.0,32.5,70.15,W
9714.984375,-13.0,-63.0,13.0,32.5,70.48,W
9715.984375,-14.0,-63.0,13.0,32.53,70.83,W
9716.984375,-13.0,-62.0,15.0,32.53,71.33,W
9717.984375,-14.0,-62.0,14.0,32.53,71.85,W
9718.984375,-16.0,-62.0,15.0,32.53,72.42,W
9719.984375,-14.0,-62.0,13.0,32.55,72.98,W
9720.984375,-11.0,-62.0,15.0,32.55,73.55,W
9721.984375,-14.0,-62.0,14.0,32.5,74.12,W
9722.984375,-14.0,-62.0,13.0,32.53,74.77,W
9723.984375,-14.0,-62.0,14.0,32.55,75.37,W
9724.984375,-15.0,-62.0,13.0,32.55,75.95,W
9725.984375,-11.0,-62.0,16.0,32.53,76.53,W
9726.984375,-12.0,-63.0,13.0,32.55,77.08,W
9727.984375,-12.0,-62.0,15.0,32.55,77.67,W
9728.984375,-8.0,-63.0,10.0,32.55,78.27,W
9729.984375,-11.0,-63.0,13.0,32.53,78.85,W
9730.984375,-9.0,-63.0,15.0,32.57,79.48,W
9731.984375,-4.0,-63.0,11.0,32.55,80.12,W
9732.984375,-9.0,-63.0,9.0,32.53,80.72,W
9733.984375,-10.0,-66.0,3.0,32.55,81.33,W
9734.984375,-10.0,-63.0,6.0,32.53,81.92,W
9735.984375,-13.0,-65.0,2.0,32.55,82.53,W
9736.984375,-14.0,-64.0,6.0,32.55,83.18,W
9737.984375,-12.0,-64.0,6.0,32.55,83.87,W
9738.984375,-11.0,-63.0,11.0,32.55,84.5,W
9739.984375,-13.0,-63.0,8.0,32.55,85.12,W
9740.984375,-12.0,-63.0,9.0,32.57,85.73,W
9741.984375,-12.0,-64.0,9.0,32.57,86.43,W
9742.984375,-9.0,-63.0,12.0,32.57,87.22,W
9743.984375,-13.0,-64.0,9.0,32.57,88.02,W
9744.984375,-8.0,-63.0,14.0,32.59,88.72,W
9745.984375,-11.0,-63.0,12.0,32.59,89.45,W
9746.984375,-13.0,-63.0,10.0,32.57,90.2,W
9747.984375,-12.0,-63.0,10.0,32.55,91.0,W
9748.984375,-13.0,-63.0,9.0,32.57,91.88,W
9749.984375,-12.0,-63.0,12.0,32.59,92.73,W
9750.984375,-11.0,-63.0,13.0,32.59,93.62,W
9751.984375,-12.0,-63.0,11.0,32.59,94.5,W
9752.984375,-15.0,-63.0,8.0,32.57,95.3,W
9753.984375,-13.0,-63.0,13.0,32.55,95.72,W
9754.984375,-12.0,-63.0,13.0,32.57,96.22,W
9755.984375,-12.0,-63.0,13.0,32.57,96.63,W
9756.984375,-12.0,-63.0,13.0,32.57,97.05,W
9757.984375,-14.0,-62.0,13.0,32.59,97.45,W
9758.984375,-13.0,-63.0,8.0,32.57,97.88,W
9759.984375,-12.0,-62.0,13.0,32.57,98.07,W
9760.984375,-16.0,-62.0,10.0,32.57,98.23,W
9761.984375,-13.0,-62.0,12.0,32.57,98.48,W
9762.984375,-15.0,-63.0,12.0,32.59,98.8,W
9763.984375,-13.0,-63.0,13.0,32.57,99.08,W
9764.984375,-14.0,-63.0,12.0,32.59,99.37,W
9765.984375,-14.0,-63.0,10.0,32.59,99.37,W
9766.984375,-11.0,-63.0,14.0,32.59,99.38,W
9767.984375,-12.0,-63.0,11.0,32.59,99.43,W
9768.984375,-14.0,-62.0,13.0,32.59,99.45,W
9769.984375,-13.0,-64.0,11.0,32.59,99.47,W
9770.984375,-11.0,-63.0,14.0,32.57,99.42,W
9771.984375,-15.0,-63.0,13.0,32.59,99.45,W
9772.984375,-13.0,-63.0,13.0,32.59,99.45,W
9773.984375,-12.0,-63.0,12.0,32.61,99.33,W
9774.984375,-13.0,-65.0,7.0,32.59,99.33,W
9775.984375,-13.0,-63.0,5.0,32.61,99.33,W
9776.984375,-11.0,-64.0,8.0,32.59,99.17,W
9777.984375,-10.0,-64.0,9.0,32.59,99.03,W
9778.984375,-11.0,-63.0,10.0,32.63,98.83,W
9779.984375,-11.0,-64.0,8.0,32.61,98.67,W
9780.984375,-13.0,-63.0,9.0,32.63,98.58,W
9781.984375,-15.0,-63.0,9.0,32.61,98.5,W
9782.984375,-14.0,-63.0,10.0,32.63,98.32,W
9783.984375,-15.0,-63.0,10.0,32.63,98.08,W
9784.984375,-13.0,-63.0,12.0,32.61,97.85,W
9785.984375,-14.0,-63.0,11.0,32.63,97.58,W
9786.984375,-13.0,-63.0,12.0,32.63,97.15,W
9787.984375,-14.0,-63.0,11.0,32.65,96.68,W
9788.984375,-10.0,-64.0,15.0,32.65,96.17,W
9789.984375,-14.0,-63.0,10.0,32.63,95.65,W
9790.984375,-13.0,-62.0,13.0,32.65,95.15,W
9791.984375,-14.0,-63.0,10.0,32.65,94.68,W
9792.984375,-12.0,-63.0,12.0,32.63,94.2,W
9793.984375,-15.0,-63.0,10.0,32.65,93.75,W
9794.984375,-16.0,-63.0,11.0,32.65,93.32,W
9795.984375,-12.0,-62.0,15.0,32.63,92.83,W
9796.984375,-18.0,-62.0,11.0,32.66,92.3,W
9797.984375,-15.0,-63.0,11.0,32.65,91.55,W
9798.984375,-10.0,-63.0,13.0,32.65,90.78,W
9799.984375,-12.0,-63.0,12.0,32.65,89.95,W
9800.984375,-13.0,-63.0,12.0,32.65,89.05,W
9801.984375,-10.0,-63.0,14.0,32.65,88.07,W
9802.984375,-15.0,-62.0,13.0,32.65,87.05,W
9803.984375,-12.0,-64.0,7.0,32.63,86.05,W
9804.984375,-10.0,-63.0,5.0,32.63,85.02,W
9805.984375,-12.0,-63.0,9.0,32.63,84.03,W
9806.984375,-14.0,-63.0,8.0,32.63,83.17,W
9807.984375,-14.0,-63.0,8.0,32.65,82.23,W
9808.984375,-14.0,-63.0,10.0,32.65,81.27,W
9809.984375,-15.0,-63.0,11.0,32.65,80.32,W
9810.984375,-15.0,-62.0,12.0,32.63,79.35,W
9811.984375,-13.0,-63.0,11.0,32.65,78.37,W
9812.984375,-15.0,-63.0,10.0,32.66,77.42,W
9813.984375,-15.0,-62.0,12.0,32.65,76.83,W
9814.984375,-13.0,-63.0,10.0,32.65,76.17,W
9815.984375,-13.0,-63.0,12.0,32.65,75.52,W
9816.984375,-13.0,-63.0,12.0,32.65,74.87,W
9817.984375,-14.0,-63.0,10.0,32.63,74.27,W
9818.984375,-12.0,-63.0,12.0,32.65,73.62,W
9819.984375,-13.0,-63.0,10.0,32.65,73.23,W
9820.984375,-12.0,-63.0,12.0,32.65,72.85,W
9821.984375,-12.0,-64.0,6.0,32.65,72.35,W
9822.984375,-11.0,-64.0,7.0,32.63,71.78,W
9823.984375,-14.0,-63.0,8.0,32.65,71.3,W
9824.984375,-14.0,-63.0,7.0,32.63,70.78,W
9825.984375,-13.0,-63.0,8.0,32.65,70.48,W
9826.984375,-10.0,-63.0,12.0,32.63,70.12,W
9827.984375,-13.0,-64.0,7.0,32.63,69.73,W
9828.984375,-14.0,-63.0,9.0,32.61,69.32,W
9829.984375,-13.0,-63.0,8.0,32.61,68.87,W
9830.984375,-14.0,-63.0,8.0,32.65,68.43,W
9831.984375,-13.0,-63.0,10.0,32.61,67.97,W
9832.984375,-15.0,-63.0,6.0,32.65,67.52,W
9833.984375,-13.0,-63.0,9.0,32.63,67.12,W
9834.984375,-14.0,-63.0,9.0,32.63,66.7,W
9835.984375,-12.0,-63.0,9.0,32.63,66.27,W
9836.984375,-14.0,-64.0,8.0,32.63,65.83,W
9837.984375,-13.0,-64.0,8.0,32.63,65.43,W
9838.984375,-14.0,-63.0,10.0,32.63,65.07,W
9839.984375,-14.0,-63.0,9.0,32.63,64.72,W
9840.984375,-13.0,-61.0,13.0,32.61,64.3,W
9841.984375,-13.0,-63.0,10.0,32.65,63.9,W
9842.984375,-13.0,-63.0,11.0,32.63,63.6,W
9843.984375,-13.0,-63.0,10.0,32.63,63.37,W
9844.984375,-15.0,-63.0,11.0,32.63,63.1,W
9845.984375,-10.0,-64.0,4.0,32.63,62.78,W
9846.984375,-13.0,-63.0,6.0,32.63,62.65,W
9847.984375,-12.0,-64.0,6.0,32.65,62.57,W
9848.984375,-11.0,-64.0,8.0,32.63,62.48,W
9849.984375,-13.0,-63.0,8.0,32.61,62.3,W
9850.984375,-12.0,-64.0,8.0,32.65,62.07,W
9851.984375,-15.0,-63.0,8.0,32.63,61.82,W
9852.984375,-13.0,-63.0,9.0,32.61,61.6,W
9853.984375,-14.0,-64.0,8.0,32.63,61.37,W
9854.984375,-15.0,-63.0,9.0,32.63,61.27,W
9855.984375,-12.0,-63.0,6.0,32.63,61.17,W
9856.984375,-10.0,-64.0,3.0,32.65,61.07,W
9857.984375,-10.0,-64.0,4.0,32.65,61.15,W
9858.984375,-8.0,-65.0,3.0,32.65,61.23,W
9859.984375,-12.0,-64.0,5.0,32.63,61.37,W
9860.984375,-13.0,-64.0,6.0,32.63,61.47,W
9861.984375,-11.0,-64.0,9.0,32.63,61.6,W
9862.984375,-14.0,-63.0,8.0,32.65,61.7,W
9863.984375,-12.0,-64.0,8.0,32.66,61.82,W
9864.984375,-11.0,-64.0,8.0,32.66,62.13,W
9865.984375,-14.0,-63.0,8.0,32.65,62.42,W
9866.984375,-12.0,-63.0,9.0,32.66,62.52,W
9867.984375,-13.0,-64.0,7.0,32.65,62.63,W
9868.984375,-12.0,-64.0,9.0,32.63,62.78,W
9869.984375,-10.0,-64.0,10.0,32.66,62.92,W
9870.984375,-11.0,-63.0,8.0,32.65,62.98,W
9871.984375,-13.0,-63.0,8.0,32.65,63.1,W
9872.984375,-11.0,-64.0,7.0,32.65,63.23,W
9873.984375,-14.0,-63.0,9.0,32.66,63.33,W
9874.984375,-13.0,-63.0,11.0,32.66,63.42,W
9875.984375,-14.0,-63.0,9.0,32.65,63.52,W
9876.984375,-14.0,-63.0,9.0,32.66,63.62,W
9877.984375,-12.0,-63.0,9.0,32.68,63.68,W
9878.984375,-12.0,-63.0,11.0,32.66,63.73,W
9879.984375,-14.0,-63.0,11.0,32.66,63.75,W
9880.984375,-14.0,-63.0,10.0,32.66,63.73,W
9881.984375,-11.0,-64.0,5.0,32.66,63.77,W
9882.984375,-13.0,-64.0,4.0,32.66,63.82,W
9883.984375,-10.0,-64.0,3.0,32.68,63.8,W
9884.984375,-11.0,-63.0,7.0,32.68,63.78,W
9885.984375,-13.0,-63.0,11.0,32.66,63.88,W
9886.984375,-11.0,-64.0,9.0,32.68,64.05,W
9887.984375,-12.0,-64.0,7.0,32.68,64.23,W
9888.984375,-11.0,-64.0,8.0,32.68,64.45,W
9889.984375,-12.0,-64.0,8.0,32.66,64.6,W
9890.984375,-12.0,-63.0,8.0,32.66,64.73,W
9891.984375,-12.0,-63.0,9.0,32.66,64.92,W
9892.984375,-9.0,-64.0,8.0,32.68,65.08,W
9893.984375,-11.0,-64.0,8.0,32.66,65.12,W
9894.984375,-11.0,-64.0,9.0,32.68,65.0,W
9895.984375,-13.0,-63.0,9.0,32.66,64.87,W
9896.984375,-11.0,-63.0,10.0,32.66,64.7,W
9897.984375,-11.0,-63.0,11.0,32.68,64.45,W
9898.984375,-14.0,-63.0,9.0,32.68,64.18,W
9899.984375,-13.0,-63.0,10.0,32.66,63.87,W
9900.984375,-14.0,-63.0,10.0,32.68,63.57,W
9901.984375,-12.0,-63.0,8.0,32.68,63.2,W
9902.984375,-14.0,-63.0,8.0,32.68,62.82,W
9903.984375,-15.0,-63.0,10.0,32.68,62.42,W
9904.984375,-13.0,-63.0,11.0,32.71,62.1,W
9905.984375,-13.0,-63.0,11.0,32.68,61.88,W
9906.984375,-13.0,-62.0,12.0,32.68,61.62,W
9907.984375,-15.0,-63.0,10.0,32.68,61.32,W
9908.984375,-14.0,-63.0,11.0,32.66,61.03,W
9909.984375,-12.0,-63.0,11.0,32.71,60.82,W
9910.984375,-12.0,-64.0,6.0,32.71,60.67,W
9911.984375,-12.0,-64.0,5.0,32.71,60.52,W
9912.984375,-13.0,-63.0,9.0,32.68,60.32,W
9913.984375,-13.0,-63.0,8.0,32.71,60.32,W
9914.984375,-9.0,-64.0,11.0,32.68,60.22,W
9915.984375,-12.0,-63.0,11.0,32.68,60.08,W
9916.984375,-14.0,-63.0,10.0,32.71,59.98,W
9917.984375,-12.0,-63.0,10.0,32.68,59.95,W
9918.984375,-12.0,-63.0,11.0,32.71,59.95,W
9919.984375,-11.0,-63.0,7.0,32.71,60.0,W
9920.984375,-10.0,-64.0,2.0,32.71,60.17,W
9921.984375,-16.0,-65.0,5.0,32.68,60.33,W
9922.984375,-11.0,-63.0,8.0,32.68,60.53,W
9923.984375,-13.0,-64.0,6.0,32.71,60.7,W
9924.984375,-12.0,-63.0,10.0,32.68,60.73,W
9925.984375,-12.0,-63.0,9.0,32.66,60.77,W
9926.984375,-12.0,-63.0,8.0,32.68,60.77,W
9927.984375,-12.0,-63.0,10.0,32.68,60.78,W
9928.984375,-16.0,-63.0,7.0,32.71,60.8,W
9929.984375,-10.0,-64.0,9.0,32.68,60.82,W
9930.984375,-14.0,-63.0,7.0,32.71,60.88,W
9931.984375,-9.0,-64.0,9.0,32.66,60.93,W
9932.984375,-13.0,-63.0,10.0,32.68,60.85,W
9933.984375,-13.0,-63.0,8.0,32.66,60.77,W
9934.984375,-14.0,-63.0,10.0,32.66,60.72,W
9935.984375,-14.0,-63.0,10.0,32.68,60.72,W
9936.984375,-13.0,-63.0,10.0,32.66,60.85,W
9937.984375,-14.0,-63.0,9.0,32.68,60.98,W
9938.984375,-12.0,-63.0,9.0,32.68,61.15,W
9939.984375,-12.0,-64.0,7.0,32.68,61.33,W
9940.984375,-9.0,-65.0,3.0,32.68,61.47,W
9941.984375,-8.0,-65.0,6.0,32.68,61.6,W
9942.984375,-10.0,-64.0,7.0,32.68,61.73,W
9943.984375,-10.0,-64.0,9.0,32.71,61.87,W
9944.984375,-10.0,-64.0,8.0,32.68,62.02,W
9945.984375,-10.0,-64.0,9.0,32.68,62.13,W
9946.984375,-11.0,-64.0,8.0,32.66,62.22,W
9947.984375,-11.0,-64.0,8.0,32.68,62.4,W
9948.984375,-11.0,-63.0,9.0,32.68,62.6,W
9949.984375,-12.0,-64.0,9.0,32.66,63.08,W
9950.984375,-13.0,-63.0,11.0,32.68,63.58,W
9951.984375,-14.0,-63.0,10.0,32.71,64.07,W
9952.984375,-14.0,-63.0,9.0,32.68,64.55,W
9953.984375,-12.0,-63.0,9.0,32.68,65.13,W
9954.984375,-12.0,-63.0,9.0,32.71,65.77,W
9955.984375,-13.0,-63.0,10.0,32.66,66.43,W
9956.984375,-13.0,-63.0,9.0,32.68,67.12,W
9957.984375,-12.0,-63.0,10.0,32.66,67.85,W
9958.984375,-12.0,-63.0,11.0,32.68,68.58,W
9959.984375,-13.0,-63.0,11.0,32.71,69.37,W
9960.984375,-18.0,-62.0,8.0,32.66,70.13,W
9961.984375,-16.0,-62.0,11.0,32.66,70.93,W
9962.984375,-17.0,-62.0,12.0,32.68,71.73,W
9963.984375,-14.0,-63.0,12.0,32.68,72.52,W
9964.984375,-17.0,-62.0,12.0,32.68,73.23,W
9965.984375,-13.0,-63.0,13.0,32.71,73.92,W
9966.984375,-9.0,-64.0,10.0,32.68,74.62,W
9967.984375,-13.0,-63.0,12.0,32.66,75.33,W
9968.984375,-12.0,-63.0,13.0,32.71,76.08,W
9969.984375,-14.0,-63.0,7.0,32.66,76.83,W
9970.984375,-9.0,-64.0,5.0,32.68,77.58,W
9971.984375,-9.0,-64.0,5.0,32.68,78.37,W
9972.984375,-12.0,-64.0,6.0,32.68,79.2,W
9973.984375,-11.0,-64.0,9.0,32.66,79.82,W
9974.984375,-11.0,-64.0,8.0,32.68,80.47,W
9975.984375,-9.0,-64.0,9.0,32.68,81.12,W
9976.984375,-9.0,-64.0,9.0,32.66,81.75,W
9977.984375,-8.0,-64.0,9.0,32.68,82.33,W
9978.984375,-9.0,-64.0,8.0,32.68,82.92,W
9979.984375,-13.0,-63.0,9.0,32.66,83.5,W
9980.984375,-13.0,-64.0,9.0,32.68,84.03,W
9981.984375,-11.0,-64.0,7.0,32.71,84.58,W
9982.984375,-12.0,-63.0,9.0,32.71,85.1,W
9983.984375,-11.0,-65.0,7.0,32.68,85.57,W
9984.984375,-9.0,-64.0,3.0,32.68,86.02,W
9985.984375,-13.0,-64.0,3.0,32.68,86.47,W
9986.984375,-10.0,-64.0,7.0,32.68,86.92,W
9987.984375,-11.0,-63.0,9.0,32.68,87.38,W
9988.984375,-12.0,-63.0,8.0,32.66,87.88,W
9989.984375,-11.0,-64.0,7.0,32.68,88.37,W
9990.984375,-13.0,-63.0,8.0,32.68,88.87,W
9991.984375,-13.0,-64.0,9.0,32.71,89.35,W
9992.984375,-15.0,-63.0,7.0,32.65,89.83,W
9993.984375,-11.0,-63.0,8.0,32.71,90.43,W
9994.984375,-12.0,-64.0,8.0,32.66,91.02,W
9995.984375,-9.0,-63.0,11.0,32.66,91.53,W
9996.984375,-12.0,-65.0,9.0,32.68,91.97,W
9997.984375,-10.0,-64.0,4.0,32.68,92.4,W
9998.984375,-10.0,-64.0,4.0,32.68,92.85,W
9999.984375,-8.0,-65.0,3.0,32.68,93.25,W
10000.984375,-7.0,-64.0,5.0,32.68,93.72,W
10001.984375,-10.0,-64.0,6.0,32.68,94.15,W
10002.984375,-9.0,-63.0,6.0,32.71,94.53,W
10003.984375,-11.0,-64.0,5.0,32.71,94.83,W
10004.984375,-8.0,-64.0,8.0,32.71,95.18,W
10005.984375,-11.0,-64.0,7.0,32.68,95.52,W
10006.984375,-11.0,-64.0,8.0,32.71,95.87,W
10007.984375,-9.0,-64.0,9.0,32.68,96.08,W
10008.984375,-10.0,-64.0,7.0,32.68,96.25,W
10009.984375,-11.0,-64.0,8.0,32.71,96.2,W
10010.984375,-10.0,-64.0,8.0,32.71,96.18,W
10011.984375,-10.0,-64.0,8.0,32.68,96.25,W
10012.984375,-11.0,-64.0,9.0,32.66,96.45,W
10013.984375,-13.0,-63.0,9.0,32.71,96.63,W
10014.984375,-11.0,-63.0,9.0,32.68,96.83,W
10015.984375,-11.0,-64.0,9.0,32.68,97.0,W
10016.984375,-13.0,-63.0,9.0,32.71,97.17,W
10017.984375,-14.0,-63.0,9.0,32.68,97.4,W
10018.984375,-10.0,-64.0,4.0,32.68,97.62,W
10019.984375,-12.0,-62.0,15.0,32.73,97.77,W
10020.984375,-14.0,-64.0,7.0,32.71,97.95,W
10021.984375,-14.0,-63.0,8.0,32.71,98.12,W
10022.984375,-12.0,-63.0,10.0,32.71,98.3,W
10023.984375,-12.0,-63.0,9.0,32.73,98.45,W
10024.984375,-14.0,-63.0,9.0,32.71,98.63,W
10025.984375,-13.0,-63.0,9.0,32.71,98.83,W
10026.984375,-14.0,-63.0,7.0,32.71,99.07,W
10027.984375,-14.0,-63.0,8.0,32.68,99.05,W
10028.984375,-14.0,-63.0,8.0,32.68,99.0,W
10029.984375,-12.0,-63.0,10.0,32.71,98.97,W
10030.984375,-11.0,-64.0,9.0,32.71,98.85,W
10031.984375,-9.0,-64.0,4.0,32.71,98.67,W
10032.984375,-13.0,-63.0,6.0,32.73,98.47,W
10033.984375,-11.0,-64.0,9.0,32.71,98.22,W
10034.984375,-12.0,-63.0,9.0,32.71,97.93,W
10035.984375,-11.0,-63.0,13.0,32.71,97.65,W
10036.984375,-14.0,-64.0,10.0,32.68,97.33,W
10037.984375,-12.0,-63.0,13.0,32.71,97.12,W
10038.984375,-12.0,-63.0,12.0,32.68,97.02,W
10039.984375,-12.0,-63.0,13.0,32.71,96.9,W
10040.984375,-13.0,-63.0,13.0,32.71,96.77,W
10041.984375,-9.0,-63.0,14.0,32.68,96.6,W
10042.984375,-15.0,-63.0,10.0,32.71,96.48,W
10043.984375,-11.0,-63.0,13.0,32.68,96.42,W
10044.984375,-14.0,-63.0,9.0,32.73,96.3,W
10045.984375,-14.0,-62.0,12.0,32.68,96.15,W
10046.984375,-13.0,-63.0,10.0,32.71,96.1,W
10047.984375,-6.0,-65.0,1.0,32.71,96.02,W
10048.984375,-7.0,-64.0,2.0,32.71,95.97,W
10049.984375,-8.0,-64.0,3.0,32.71,95.9,W
10050.984375,-6.0,-65.0,1.0,32.71,95.85,W
10051.984375,-6.0,-65.0,2.0,32.71,95.77,W
10052.984375,-6.0,-64.0,4.0,32.73,95.8,W
10053.984375,-8.0,-65.0,4.0,32.71,95.72,W
10054.984375,-10.0,-64.0,8.0,32.73,95.7,W
10055.984375,-10.0,-64.0,7.0,32.68,95.67,W
10056.984375,-11.0,-64.0,9.0,32.71,95.4,W
10057.984375,-10.0,-64.0,9.0,32.71,95.0,W
10058.984375,-12.0,-63.0,9.0,32.71,94.62,W
10059.984375,-10.0,-63.0,9.0,32.68,94.28,W
10060.984375,-11.0,-64.0,11.0,32.68,93.98,W
10061.984375,-10.0,-64.0,10.0,32.73,93.68,W
10062.984375,-9.0,-64.0,8.0,32.73,93.43,W
10063.984375,-12.0,-63.0,9.0,32.71,93.3,W
10064.984375,-12.0,-63.0,10.0,32.71,93.13,W
10065.984375,-11.0,-64.0,9.0,32.71,92.97,W
10066.984375,-11.0,-64.0,9.0,32.71,92.8,W
10067.984375,-12.0,-63.0,10.0,32.75,92.67,W
10068.984375,-11.0,-63.0,10.0,32.73,92.67,W
10069.984375,-12.0,-64.0,9.0,32.73,92.62,W
10070.984375,-9.0,-63.0,12.0,32.71,92.57,W
10071.984375,-12.0,-63.0,11.0,32.73,92.47,W
10072.984375,-12.0,-63.0,11.0,32.71,92.25,W
10073.984375,-12.0,-63.0,11.0,32.73,92.03,W
10074.984375,-12.0,-63.0,11.0,32.68,91.82,W
10075.984375,-13.0,-63.0,11.0,32.71,91.63,W
10076.984375,-13.0,-64.0,10.0,32.71,91.52,W
10077.984375,-14.0,-63.0,12.0,32.71,91.32,W
10078.984375,-12.0,-63.0,14.0,32.71,91.12,W
10079.984375,-12.0,-63.0,12.0,32.71,90.92,W
10080.984375,-13.0,-63.0,13.0,32.71,90.75,W
10081.984375,-11.0,-63.0,13.0,32.68,90.62,W
10082.984375,-13.0,-63.0,11.0,32.71,90.45,W
10083.984375,-11.0,-63.0,11.0,32.68,90.32,W
10084.984375,-13.0,-63.0,11.0,32.71,90.2,W
10085.984375,-9.0,-63.0,13.0,32.71,90.07,W
10086.984375,-12.0,-63.0,11.0,32.71,89.9,W
10087.984375,-12.0,-63.0,12.0,32.71,90.0,W
10088.984375,-12.0,-63.0,12.0,32.71,90.07,W
10089.984375,-10.0,-63.0,13.0,32.71,90.12,W
10090.984375,-12.0,-63.0,12.0,32.71,90.1,W
10091.984375,-11.0,-62.0,14.0,32.71,90.15,W
10092.984375,-13.0,-62.0,13.0,32.71,90.23,W
10093.984375,-14.0,-63.0,13.0,32.68,90.35,W
10094.984375,-14.0,-63.0,12.0,32.71,90.48,W
10095.984375,-12.0,-63.0,11.0,32.68,90.68,W
10096.984375,-14.0,-62.0,13.0,32.71,90.92,W
10097.984375,-11.0,-64.0,8.0,32.71,91.07,W
10098.984375,-8.0,-65.0,4.0,32.68,91.07,W
10099.984375,-9.0,-64.0,5.0,32.73,91.15,W
10100.984375,-8.0,-64.0,9.0,32.71,91.17,W
10101.984375,-8.0,-64.0,9.0,32.68,91.18,W
10102.984375,-9.0,-64.0,8.0,32.71,91.13,W
10103.984375,-10.0,-63.0,11.0,32.73,91.1,W
